program_id,program_name,country,city,latitude,longitude,program_type,key_benefits,eligibility,operator,status,official_url,sources,confidence,last_verified
ARC-FAC-327,Narvik Bulk Terminal — Viscaria Copper & Iron Ore Concentrate Export Logistics (MoU),Norway,"Narvik, Nordland",68.4386,17.4279,Mineral Concentrate Export Terminal / Multimodal Logistics Facility,"Long-term rail-to-sea copper & iron-ore concentrate export via Narvik Bulk Terminal for reopened Viscaria mine (Kiruna). Viscaria rail yard connected to Malmbanan/Ofotbanen 16 Jun 2026; loading/storage/export terminal ready end-2027; first concentrate shipments from 2028; ~120,000 t/yr copper concentrate (~26,000 t contained Cu); up to ~50% of annual output to Aurubis (Germany) 2028-2035; strengthens Narvik as Nordic Arctic mineral-export hub (Ofoten Line / LKAB corridor). Q2-2026 earnings call (CEO Olsson, 2026-08): Kiruna rail yard under construction with concentrate storage building, site inauguration mid-Oct 2026; Narvik Havn offloading facility + ship loader in full construction with subcontractors, ready beginning-2028, ahead of first copper-concentrate delivery to Narvik April 2028; 132-room on-site accommodation for 264 people (7-7 shift) relieves Kiruna municipality housing.",Viscaria Mining AB + Port of Narvik (Narvik Havn) / Narvik Bulk Terminal logistics chain; rail haulage via Malmbanan.,Viscaria Mining AB & Narvik Havn (Narvik Bulk Terminal),"ACTIVE (MoU signed; rail connection 16 Jun 2026; rail yard under construction, inauguration mid-Oct 2026; Narvik ship-loader/offloading facility full construction underway, ready early-2028; first concentrate shipments Apr 2028)",https://www.narvikhavn.no/narvik-havn-og-viscaria-inngar-mou-om-framtidig-utskiping-av-kobberkonsentrat/,"narvikhavn.no (official Port of Narvik MoU); miningmetalnews.com/20260130/3317; portseurope.com (Narvik-Viscaria concentrate) | investing.com Q2-2026 Viscaria earnings-call transcript 2026-08 (rail yard mid-Oct inauguration, Narvik offloading+shiploader full construction, ready beginning-2028, first delivery Apr 2028); finance.yahoo.com same transcript (independent syndication of primary company disclosure)",88,2026-09-05
ARC-FAC-328,"Novatek Murmansk LNG Terminal & Reservoir Park (Belokamenka, Kola Bay)",Russia,"Belokamenka, Kola Bay (Severomorsk), Murmansk Oblast",69.0547,33.0813,Arctic LNG Production Terminal & Storage Complex,"LNG terminal + ~1 km2 reservoir park (≥15 tanks) at Belokamenka adjacent to Novatek LNG Construction Centre (CCLTMS); planned 20.4 Mt/y across 3 gravity-based production units; first two units by end-2027, third by 2030 (later postponed to ~2032 per Novatek/State Expert Review); supports Arctic LNG 2 / Yamal LNG export shift into Russian waters; Volkhov-Murmansk gas pipeline (40 bcm/y) fuel source; reduces reliance on foreign ship-to-ship reloading (Sarnes Fjord).",Novatek (Murmansk LNG project) & Arctic LNG project supply/construction chain (gravity-based LNG units built at Belokamenka).,PAO Novatek (Murmansk LNG project),"UNDER CONSTRUCTION (construction resumed; sanctions-affected; capacity target 20.4 Mt/y, timeline 2027-2032 uncertain)",https://www.gem.wiki/Murmansk_LNG_Terminal,gem.wiki (Global Energy Monitor - institutional); thebarentsobserver.com/455041; rcinet.ca Eye on the Arctic 2026-08-03; nordisch.info (sanktionen Kola-Bucht); blackterminal.com/64774 (2032 postponement),85,2026-08-25
ARC-FAC-329,"Horvnes Maritime Hub - Sirkulære Nordland industrial symbiosis pre-project (Sandnessjøen, Alstahaug, Helgeland)",Norway,"Sandnessjøen (Helgeland, Nordland)",66.0192,12.5866,Industrial / maritime hub (circular-economy industrial symbiosis),"Evaluates three industrial symbioses - (1) local processing of drill cuttings, (2) utilisation of excess heat from the SAR waste company, (3) local biogas value chain from sludge/organic waste - to identify the most profitable and move at least one to further financing; cuts emissions, improves energy/resource efficiency and strengthens Helgeland maritime-industrial competitiveness; part of the county-driven Sirkulære Nordland programme (Nordland county municipality + Innovation Norway + Research Council of Norway).",Maritime/industrial actors at the Horvnes Maritime Hub via partnership (project owner Helgeland Havn IKS; project manager Sentrum Næringshage).,"Helgeland Havn IKS (project owner) / Sentrum Næringshage (project manager), under Sirkulære Nordland (Nordland county municipality, Innovation Norway, Research Council).",ACTIVE pre-project (forprosjekt) - industrial symbiosis evaluation / financing stage (2026),https://www.regionnordland.no,"havnemagasinet.no 2026 (Sirkulære Nordland pre-project, Horvnes Maritime Hub); regionnordland.no / Innovation Norway + Research Council (programme operator). NAME DISAMBIGUATION: distinct from Sirkulære Finnmark program (ARC-PROG-161).",78,2026-08-25
ARC-FAC-330,"Greenland Mines — Sarfartoq Nd-Pr Rare Earth Project (MEL 2020-32; Initial Assessment NPV up to US$2.05B, IRR 118.6%)",Greenland,"Sarfartoq, southwest Greenland (Carbonatite Complex)",61.4700,-47.0000,Critical minerals (Nd-Pr rare earth) mining project — independent initial assessment,"Carbonatite-hosted Nd-Pr deposit under Greenland Exploration Licence MEL 2020-32; independent Initial Assessment (S-K 1300) high-case pre-tax NPV up to ~US$2.05B with 118.6% IRR (Indicated+Inferred); ~US$1.49B NPV / 92.7% IRR on Indicated only; planned NdPr-oxide output would supply ~34% of all NdPr refined outside China at 2025 consumption across 9 operating years. Greenland Ministry of Business & Mineral Resources formally approved the indirect licence transfer (Aug 2026), clearing a key condition of Greenland Mines' US$35M acquisition from Neo Performance Materials (US$20M cash + US$15M shares). 24-Aug-2026 S-K 1300 Technical Report Summary (Tetra Tech Canada/GeoSim, effective 31-Jul-2026): first-ever Indicated resource classification + first combined open-pit/underground resource across all three modelled zones; acquisition of licence holder (via Neo North Star Resources transaction, definitive agreement 20-May-2026) closed 01-Sep-2026. S-K 1300 resource: 6.9 Mt Indicated @ 1.60% TREO + 5.3 Mt Inferred @ 0.96% TREO (basis of the 9-year mine plan assessed in the IA); ST1 covers <1% of the 191 km² licence with a ~32 km largely untested outer ring structure and >23,000 m of historical drilling; 03-Sep-2026 shareholder letter: exploration camp reopening + detailed geological/structural mapping underway, WSP Denmark second-year baseline investigations. Next steps: targeted infill drilling to upgrade Inferred, pilot-scale metallurgical testing, mine planning, drone-mag district survey Sept 2026, WSP Denmark environmental/social baseline. Pillar of the North Atlantic Critical Metals Corridor (alongside Skaergaard PGE).","Critical-minerals developers (Greenland Mines, Nasdaq:GRML), international capital, downstream magnet/defence offtake; Greenlandic permitting via Ministry of Business & Mineral Resources",Greenland Mines Ltd. (Nasdaq: GRML); seller/partner Neo Performance Materials (retains option on up to 60% of future production); regulatory approval Greenland Ministry of Business & Mineral Resources,DEVELOPMENT (acquisition CLOSED 01-Sep-2026 following Government of Greenland approval — Sarfartoq now in GRML mining portfolio; pre-production),https://www.thestar.com/globenewswire/greenland-mines-sarfartoq-nd-pr-rare-earth-project-valued-up-to-us-2-05-billion-with-pre-tax-irr-of-118-6-and-significant-additional-upside-potential/article_d0758df9-b60e-54df-a698-1cb54ed4b259.html,"https://industrialnews.co.uk/greenland-clears-sarfartoq-rare-earth-licence-transfer/ (independent & INDUSTRY: Ministry of Business & Mineral Resources formally approved indirect transfer of MEL 2020-32 for Sarfartoq carbonatite, US$35M acquisition from Neo Performance Materials, Neo retains up to 60% of future production); https://www.thestar.com/globenewswire/greenland-mines-sarfartoq-nd-pr-rare-earth-project-valued-up-to-us-2-05-billion-with-pre-tax-irr-of-118-6-and-significant-additional-upside-potential/article_d0758df9-b60e-54df-a698-1cb54ed4b259.html (official company Initial Assessment: US$2.05B NPV / 118.6% IRR high case, 92.7% Indicated-only, ~34% non-China NdPr refined); https://investingnews.com/critical-minerals-supply-chains-need-more-than-mines-greenland-mines-is-pursuing-a-north-atlantic-corridor-strategy/ (Skaergaard PGE + Sarfartoq, North Atlantic Critical Metals Corridor, Bathymetric survey); https://www.vulcanadvocate.com/globe-newswire/greenland-mines-delivers-two-key-milestones-at-skaergaard-bathymetric-survey-completed-initial-metallurgical-core-drilling-concluded (Skaergaard milestones, 80% of 3 licences, Helguvik/ICELAND logistics). https://www.mining.com/press-release?id=6a9822fc4193851dc3c226d3 (GlobeNewswire via mining.com 02-Sep-2026: acquisition CLOSED 01-Sep-2026 following Government of Greenland approval; NdPr from ST1 alone ~34% of all NdPr oxide refined outside China at 2025 consumption) + https://www.stocktitan.net/news/GRML/greenland-mines-shareholder-letter-recaps-six-months-of-achievement-0lihvgba7vpc.html (OFFICIAL-COMPANY shareholder letter 03-Sep-2026 via StockTitan: 6.9 Mt Ind @ 1.60% TREO + 5.3 Mt Inf @ 0.96% TREO, 9-yr mine plan) + https://markets.businessinsider.com/news/currencies/greenland-mines-nasdaq-grml-highlights-sarfartoq-closing-and-skaergaard-development-progress-1036520478 (independent: same resource figures + closing + field program) + https://www.canadianminingjournal.com/news/greenland-mines-closes-acquisition-of-sarfartoq-rare-earth-magnet-project/ (independent: ST1 <1% of 191 km² licence, ~32 km ring structure, >23,000 m drilling, US$35M acquisition) + https://www.barchart.com/story/news/4029013/mining-brief-greenland-rare-earth-project-books-its-first-indicated-resource (independent 24-Aug-2026: first Indicated resource under SEC-recognized framework, S-K 1300 TRS by Tetra Tech/GeoSim effective 31-Jul-2026, Neo Performance offtake rights up to 60% of future ore/concentrate + strategic shareholder). NAME DISAMBIG: distinct from Greenland Resources Malmbjerg Mo (ARC-FAC-331), Greenland Projects Tanbreez, and Pulsar Helium Tunu (ARC-FAC) — separate companies/deposits. Pin is approximate for the Sarfartoq carbonatite area",87,2026-09-04
ARC-FAC-331,"Greenland Resources — Malmbjerg Molybdenum Project (summer 2026 field program, TSX:MOLY)",Greenland,"Malmbjerg, east-central Greenland (Scoresby Sund region, near Ittoqqortoormiit)",72.0000,-21.5000,Molybdenum mining project — feasibility / infrastructure / government-funded field program,"Canadian-listed developer (TSX:MOLY, Greenlandic subsidiary) advancing the Malmbjerg Mo deposit: NI 43-101 feasibility, 30-year exploitation licence for Mo/Mg, binding long-term offtake with major EU steel producers. Reserves ~245 Mt at 0.176% MoS2 (~571 Mlb Mo); early production ~32.8 Mlb Mo/yr (first decade) at ~0.23% MoS2. Summer 2026 field program (started Aug 22) focuses on detailed engineering, key mine-construction infrastructure (incl. Austrian-made rope conveyor) and completing government-funded activities + final environmental work for the Greenland government, in support of project-financing lenders' due diligence. Potential by-product value (Mg, rare earths) and EU critical-minerals/demand relevance. 01-Sep-2026: Letter of Intent from the Nordic Investment Bank (NIB — official multilateral financial institution of the Nordic/Baltic states) for funding of up to US$120M for the Malmbjerg project — first dedicated institutional project-finance instrument ahead of FID; Government-granted exploitation licence gives a dominant mineral licence position on Greenland’s east coast.",Mine developers / project-finance lenders; EU steel & critical-minerals offtake; Greenland government permitting,Greenland Resources Inc. (TSX:MOLY) + Greenlandic subsidiary,DEVELOPMENT (Aug 2026 field program; pre-construction; NIB US$120M financing LOI 01-Sep-2026),https://www.midfloridanewspapers.com/ap/business/greenland-resources-provides-update/article_481799a7-8f39-54d8-b729-ab44dde8e7db.html,"https://www.midfloridanewspapers.com/ap/business/greenland-resources-provides-update/article_481799a7-8f39-54d8-b729-ab44dde8e7db.html (independent AP/business wire: summer field program started Aug 22, detailed engineering, Austrian-made rope conveyor, lenders' due diligence, govt-funded activities + final environmental work, 245Mt @ 0.176% MoS2, ~32.8Mlb Mo/yr); https://kalkine.ca/news/mining/greenland-resources-inc-tsxmoly-gains-momentum-with-as-molybdenum-supply-opportunity-and-malmbjerg-project-progress-support-investor-optimism (independent Aug 2026, 4.86% rise Aug 24, project-financing momentum); https://www.midfloridanewspapers.com/ap/business/greenland-resources-provides-update/ (official company update). https://www.mining.com/greenland-resources-gets-120m-loi-from-nordic-investment-bank-for-malmbjerg-project/ (independent 01-Sep-2026: NIB LOI up to US$120M, dominant mineral licence position on the island’s east coast) + https://www.juniorminingnetwork.com/junior-miner-news/press-releases/3043-tsx/moly/210077-greenland-resources-receives-letter-of-intent-from-nordic-investment-bank.html (OFFICIAL-COMPANY press release: Greenland Resources receives LOI from Nordic Investment Bank up to US$120M). NAME DISAMBIG: distinct from Greenland Mines Sarfartoq (ARC-FAC-330) and Critical Metals Tanbreez — separate companies/projects. Pin approximate for Malmbjerg (Scoresby Sund)",85,2026-09-04
ARC-FAC-332,"Bakki Eco-Industrial Park (Nordurthing, near Husavik)",Iceland,"Bakki Eco-Industrial Park, Nordurthing (north of Husavik)",66.0703,-17.3322,Eco-industrial park (green industrial cluster),"~200 ha pre-zoned industrial site ~2 km north of Husavik; adjacent Husavik harbour via dedicated industrial road (National Road 85); geothermal (Theistareykir) + hydro (Krafla, Laxarvirkjun) energy; 220 kV Landsnet substation; industrial symbiosis (shared energy/water/heat/by-products); hosts PCC BakkiSilicon; rising interest in data centres, aluminium, recycled-carbon products, aquaculture, e-fuel","Green/heavy industry, data centres, energy-intensive and low-carbon producers; pre-zoned site shortens permitting",Nordurthing municipality / Invest in Northeast Iceland (SSNE),OPERATIONAL / active development,https://bakki.nordurthing.is/,"bakki.nordurthing.is (official eco-industrial park — renewable energy, industrial symbiosis, PCC BakkiSilicon host); invest.northeast.is (official Invest in Northeast Iceland — 200 ha, 2 km north of Husavik, geothermal + 220 kV, direct harbour road) [gis-densify-0938: OSM industrial building Bakki / Nordausturvegur; bakki.nordurthing.is (~2 km N of Husavik)]",87,2026-09-08
ARC-FAC-333,Bodo PostNord Logistics Terminal (Bodo Havn / HENT),Norway,Bodo (Nordland),67.2804,14.4049,Logistics / freight terminal (green corridor node),"New ~NOK 99M logistics terminal at Bodo Havn; 2,850 sq m building + 8,700 sq m outdoor area; BREEAM Very Good; 10-year PostNord lease (+ extension option); modern sea-road-air logistics hub linking Northern Norway to Europe; rail+port integration into a green goods corridor (Northern Norway-Europe)",N/A (infrastructure project; PostNord tenant/operator),Bodo Havn KF (owner/manager) / HENT (contractor); tenant PostNord,UNDER CONSTRUCTION — contract signed 20 Nov 2025; completion Jan 2027,https://bodohavn.no/aktuelt/snart-starter-byggingen-av-ny-terminal-for-postnord-i-bodo-havn/,"bodohavn.no (official Bodo Havn — contract signed 20 Nov 2025, ~NOK 99M, completion Jan 2027, 2,850m2 + 8,700m2, BREEAM Very Good, 10-yr lease); mtlogistikk.no (independent logistics trade press); bygg.no (independent construction trade press); no.linkedin.com/posts/postnord-norge (official PostNord Norge)",90,2026-08-25
ARC-FAC-334,"E-Valor Synthetic Fuel (rafeldsneytis) Production Facility (Bakka, Husavik)",Iceland,"Bakka/Bakki industrial area, Nordurthing (E-Valor MoU site)",66.0680,-17.3360,Synthetic fuel / e-fuel production facility,"MoU (Nordurthing + E-Valor) to explore self-sustaining synthetic fuel production at the Bakka industrial area near Husavik; three-phase project; target up to 100,000 t synthetic fuel/yr at full capacity; diversifies value creation on Bakka; supports energy transition and long-term municipal revenue",N/A (project under MoU / development),E-Valor (developer) / Nordurthing municipality,PLANNED — MoU signed Feb 2026,https://www.husavik.com/2026/02/undirrita-viljayfirlysingu-um-uppbyggingu-rafeldsneytisframleidslu/,"husavik.com (official North Iceland news / municipal context — MoU signed, 3 phases, up to 100,000 t/yr); bakki.nordurthing.is (official Bakki eco-industrial park — host site) [gis-densify-0938: Same Bakki park, slight SW offset from ARC-FAC-332 for E-Valor MoU host pad]",84,2026-09-08
ARC-FAC-335,ARCAN Construction Ltd (Yellowknife NWT) — CanNor-supported design-build & Denendeh Manor energy/fire-smart upgrades,Canada,"Yellowknife, Northwest Territories",62.454,-114.3718,Indigenous/territorial design-build construction & industrial contractor (CanNor-funded),"Design-build delivery for northern (NWT) institutional/commercial projects; supported by CanNor grant (~USD 1.6M, 2026-02-01) + non-equity assistance; Denendeh Manor (Yellowknife) energy-efficiency & fire-smart upgrades co-funded via ECC Indigenous Leadership Fund; aligns with CanNor NWT territorial capacity-building",Northern (NWT) construction projects; Indigenous-led/owned initiatives; design-build & infrastructure delivery,"ARCAN Construction Ltd (Yellowknife, NT)",ACTIVE (rolling; design-build + northern infrastructure),https://arcan.nt.ca/,"arcan.nt.ca (OFFICIAL ARCAN Construction — design-build; CanNor grant + non-equity assistance 2026-02-01, USD 1.6M); cannor.gc.ca (CanNor — federal northern economic development agency, territorial grants/non-equity assistance); Denendeh Manor (Yellowknife) energy & fire-smart upgrades via ECC Indigenous Leadership Fund (cross-reference)",60,2026-08-26
ARC-FAC-336,Kola Farwater Ltd (Murmansk) — Maritime Port Services & Ship Agency for Arctic/NSR calls,Russia,Murmansk Commercial Sea Port (ship agency / port services),68.9841,33.0610,Maritime port services / ship agency & vessel support (NSR & Arctic calls),"Comprehensive Murmansk vessel support: ship agency, chandler, customs clearance, surveys/analyses, bunkering, provisioning, waste removal, repairs, cargo storage, crew changes, underwater surveys, permit assistance; supports ships calling Murmansk & transiting the Northern Sea Route (NSR) — Arctic logistics readiness","Vessels calling Murmansk port / operating on NSR & Arctic routes; shipowners, charterers, NSR transits",Kola Farwater Ltd (Murmansk),ACTIVE (rolling; vessel agency & port services),https://kolafairway.ru/,"kolafairway.ru (OFFICIAL Kola Farwater Ltd — Murmansk ship agency & port services, founded 2015, NSR/Arctic call support); portmurmansk.ru (Murmansk Commercial Sea Port — port/NSR logistics context); rosmorport.ru (Russian federal port infrastructure operator — Murmansk port infrastructure context) [gis-densify-0938: MCSP pin ARC-PORT-001 — Kola Farwater vessel agency at commercial port]",64,2026-09-08
ARC-FAC-337,Arva AS Northern Norway Power Grid Upgrade — NIB NOK 400M Electrification Loan (7-yr),Norway,Narvik,68.4385,17.4273,Energy grid / green transition infrastructure,"NOK 400M NIB loan; electrification, new lines/substations, refurbishment; reduce diesel-generated electricity; improve security of supply",Arva AS grid operator (Northern Norway); NIB Sustainability Policy,Arva AS (NIB financing),Financed / under implementation,https://www.nib.int,https://arcticeconomiccouncil.com/news/arctic-needs-action-not-just-words/ ; https://www.nib.int,88,2026-08-26
ARC-FAC-338,Royal Greenland Onshore Processing Plant Modernization (~$100M; Nuuk + Sisimiut + regional plants),Greenland,"Nuuk (HQ; plants Nuuk, Sisimiut, Attu, Sarfannguit, Narsaq)",64.1466,-51.7221,Industrial fish/seafood processing facility modernization,"~$100M USD / ~DKK 500-600M multi-year modernization of aging onshore plants to cut downtime/waste, raise efficiency & cod (torsk) production amid shifting quotas & uncertain raw-material supply; improves raw-material utilization, year-round processing, export capacity & local employment","Royal Greenland state-owned fish/seafood processor (largest company in Greenland; ~310 employees; founded 1774); plants in Nuuk, Sisimiut, Attu, Sarfannguit, Narsaq; investments spanning 2024-2026+",Royal Greenland A/S (Greenland-largest state-owned company; HQ Nuuk),ACTIVE (2024-2026 multi-year modernization plan; 2026 capital investment),https://www.royalgreenland.com/,"undercurrentnews.com 2026-01-20 & 2026-02-10 & 2026-04-20 (Royal Greenland ~$100M onshore modernization incl. Nuuk, cod-capacity ramp, CEO Toke Binzer rationale); sermitsiaq.ag Royal Greenland vil investere en halv milliard (2024-2026 DKK 500-600M, Sisimiut shrimp-maturation tanks, Attu & Sarfannguit pilots, cod/quota focus); seafood.media / fis-net.com 2026-05 (2024-25 profit DKK 6M, 2026 capex on land-based facilities incl. Nuuk). Figure variance noted (USD ~$100M vs DKK 500-600M ~$60-75M USD); operator = Greenland state-owned Royal Greenland",78,2026-08-26
ARC-FAC-339,"Space Norway × Forsvarsbygg — Arctic Way Cable Landing Station (Jan Mayen CLS, world's northernmost subsea cable)","Norway (Jan Mayen, Svalbard & Jan Mayen territory)",Jan Mayen Island (Nordic/Arctic Ocean),70.9900,-8.4000,National strategic subsea-fibre / telecom infrastructure — cable landing station,"2,350 km Arctic Way subsea fibre system linking Bodo (mainland Norway) -> Jan Mayen -> Longyearbyen (Svalbard); first subsea cable ever to reach Jan Mayen (currently satellite-only comms); supports sovereign/defence communications alongside the new Norwegian Armed Forces station being built by Forsvarsbygg (contractor Haehre Arctic); reinforces Arctic security, research & maritime/early-warning presence; SubCom selected to manufacture the cable; expected completion 2028.","National strategic infrastructure (state + defence-backed); not an individual/company grant — benefits Jan Mayen & Svalbard communities, Norwegian Armed Forces and research/public agencies","Space Norway AS (main contractor, commissioned by Norwegian Ministry of Trade, Industry & Fisheries); co-operation with Forsvarsbygg (Norwegian Defence Estates Agency)",Under construction (Space Norway-Forsvarsbygg cooperation agreement signed 20 Jan 2026; completion ~2028),https://spacenorway.com/press-release/space-norway-as-and-forsvarsbygg-sign-cooperation-agreement-for-jan-mayen-cable-landing-station,"spacenorway.com (OFFICIAL press release 2026-01-20: Space Norway × Forsvarsbygg cooperation agreement, CLS on Jan Mayen, commissioned by Ministry of Trade Industry & Fisheries, Haehre Arctic support, satellite-only today); subseacables.net (2,350 km, Bodo->Jan Mayen->Longyearbyen, 2028 completion, SubCom manufacture, Morten Tengs + Pia Bruhn quotes, no subsea cable reached island until now); submarinenetworks.com (world's northernmost subsea cable, landing points Bodo/Jan Mayen/Longyearbyen, Forsvarsbygg building new Armed Forces station); subtelforum.com / DataCenterDynamics 2026-01-30 (MoD partnership). NAME DISAMBIG: distinct from ARC-FAC-318 (state-budget NOK 780.5M allocation for the Svalbard/Jan Mayen fibre link modelled at the Longyearbyen terminal) — this row models the separate Jan Mayen island cable landing station facility at a new geographic pin",88,2026-08-26
ARC-FAC-340,Greenland Logistics Capability: Eimskip Greenland A/S — Nuuk port agency & freight-forwarding hub (ex-Royal Arctic Spedition),Greenland,Nuuk (HQ; agency/forwarding across Greenland incl. cruise/trawler vessel agency),64.1814,-51.6941,Maritime logistics / port agency & freight-forwarding capability hub,"Eimskip Greenland A/S acquired the port agency and freight-forwarding activities of Royal Arctic Line (Royal Arctic Spedition) in Greenland, effective 2026-05-01 (d.o.b. announcement 2023-04-17; finalized 2023-05-01); expands Eimskip home-market position in the North Atlantic; strengthens service portfolio in Greenlandic market: vessel agency services for ships calling Greenland (cruise ships and trawlers), freight forwarding, customs brokerage; builds on Eimskip freight-forwarding office in Nuuk since 2020 and Eimskip Royal Arctic Line container cooperation (3 new-build 2,150-TEU Polar-Code ice-class vessels); supports Greenland commerce, cruise provisioning and fishing-export logistics","Agency/forwarding service provider (Eimskip Greenland A/S); counterpart Royal Arctic Line (Greenland state-owned) — no end-user eligibility; benefits Greenland shippers, cruise and fishing operators using Nuuk/Greenland port calls","Eimskip Greenland A/S (subsidiary of Eimskip hf, Iceland) + Royal Arctic Line (ex-Royal Arctic Spedition to be divested)",ACTIVE (acquisition completed 2023-05-01; forwarding + agency hub operating from Nuuk),https://www.eimskip.com/news/general-news/eimskip-acquires-port-agency-and-forwarding-activities-of-royal-arctic-line-in-greenland,"eimskip.com press release 2023-04-17 (OFFICIAL: Eimskip Greenland acquires port agency + forwarding activities of Royal Arctic Line, effective 2026-05-01 [->2023-05-01 final], Nuuk office since 2020, strengthen North Atlantic position); ral.gl/en/royal-arctic-line-divests-shipping-department (OFFICIAL Royal Arctic Line: as of May 1 no longer own freight forwarding department in Greenland); naa.is + linkedin.com/posts/elisabet-s-reinhardsdottir (independent/industry: finalized 2023-05-01); highnorthnews.com (Eimskip-RAL container cooperation context). NAME DISAMBIG: distinct from ARC-PORT-119 Blue Water Blue Imeq logistics hub (Nuuk) and from ARC-PORT-009 Nuuk Port (Royal Arctic Line operator) — this row tracks the Eimskip forwarding/agency capability",82,2026-08-26
ARC-FAC-341,Cape Nome Quarry (Port of Nome Phase 1A construction-material source + Utqiagvik seawall supply),USA,"Cape Nome, Nome Census Area (west Alaska, Bering Strait coast)",64.5333,-165.3667,Coastal-Alaska quarry / construction-aggregate industrial facility (rock supply for Arctic coastal infrastructure),"~3 million-ton rock/aggregate supply planned across multiple phases for the Port of Nome deep-draft expansion + neighbouring Utqiagvik seawall (~1M tons); Phase 1A targets ~875,000 tons; supplies armour rock, causeway & dock fill for Americas first Arctic deepwater port; supports large-vessel/icebreaker-capable infrastructure at the Bering Strait; surface access via Sitnasuak Native Corporation, subsurface mineral rights via Bering Straits Native Corporation (royalties)",Active quarry/aggregate operation at Cape Nome; materials procured by Kiewit Infrastructure West for USACE Port of Nome Phase 1A; not a grant — supply-chain/aggregate capability benefiting the Port of Nome & regional Arctic coastal-infrastructure projects,"Kiewit Infrastructure West Co. (Phase 1A prime contractor, USACE Alaska District); aggregate supplied to Port of Nome project; quarry access on Sitnasuak/BSNC lands","Active (2026 work season: quarry operations at Cape Nome, rock transport/storage near causeway, 180-person temporary camp, causeway-spur removal for Phase 1A)",https://www.usace.army.mil/Alaska-District/,"akbizmag.com ""Deepwater Arising"" (Mar 2026 — Cape Nome Quarry up to ~3M tons across phases, Utqiagvik seawall ~1M tons, Phase 1A ~875,000 tons, Kiewit 00M Phase 1A, spring 2026 start, 180-person camp; BSNC royalties + Sitnasuak surface access); nomenugget.com (Phase 1a award to Kiewit 99.4M, causeway 1,200 ft, 600 ft dock face, Phase 2 dredge to -40 ft, ~63M total); knom.org (Kiewit Phase 1 contract 99.4M, start summer 2026, completion ~2029); highnorthnews.com (USACE awards Kiewit Phase 1A, Kiewit Infrastructure West, first US Arctic deepwater port). NAME DISAMBIG: distinct from ARC-PORT-122/055 (Port of Nome deep-draft port expansion) — this row models the separate Cape Nome quarry aggregate-supply facility",82,2026-08-26
ARC-FAC-342,Severny Proekt (TK Severny Proekt / Nord Project group) - AZRF-resident NSR freight operator + planned shipbuilding/repair facility (Arkhangelsk),Russia,Arkhangelsk Sea Port (Severny Proekt fleet base),64.5393,40.5185,AZRF-resident Arctic NSR cargo-shipping & logistics operator; planned shipbuilding/repair facility (industrial/transport capability),"AZRF resident; operates six ice-capable vessels based at Arkhangelsk seaport to boost Northern Sea Route cargo ~700,000 t/yr; total investment approx RUB 2.2 billion; launched independent Arkhangelsk-Pevek cargo service for 2026 NSR season (8 voyages ~every 10 days; first departure mv Taymyr Jul 27 2026, final Pevek Oct 21 2026); next phase plans a shipbuilding & repair facility; strengthens northern delivery (Severny Zavoz) and coastal cabotage supply chains around Arkhangelsk hub; supports year-round Arctic freight to Far North ports (general, bulk, container, dangerous goods)",AZRF-resident transport/logistics operator; not a grant - commercial NSR freight carrier eligible for subsidized domestic NSR voyages and state support; operates as registered AZRF resident,"TK Severny Proekt LLC (Severny Proekt / Nord Project group), Arkhangelsk; fleet partly financed via LK GPB LLC (Gazprombank sole beneficiary end-2022)","ACTIVE (2026 NSR season: independent Arkhangelsk-Pevek service, 8 voyages; shipbuilding/repair facility planned in next phase)",https://arctic-russia.com/en/project/first-hundred/,"arctic-russia.com (OFFICIAL AZRF project registry 'First hundred': Severny Proekt, Arkhangelsk transport & logistics AZRF resident, 6 vessels at Arkhangelsk seaport, +~700k t/yr NSR cargo, ~RUB 2.2B investment, plans shipbuilding/repair facility next phase); etc.bellona.org 'Monthly Highlights from the Russian Arctic, June 2026' (independent: Severny Proekt launched independent Arkhangelsk-Pevek cargo service for 2026 NSR season, 8 voyages ~every 10 days, mv Taymyr Jul 27, last Pevek Oct 21); sciup.org (independent academic: TK Severny Proekt LLC among new Arkhangelsk shipowners adding ice-class vessels for year-round NSR/cabotage). NAME DISAMBIG: distinct from Eco Shipping (fellow Arkhangelsk NSR operator) and from the single vessel 'Severniy Proect' (IMO 9202053, sanctioned) - this row models the operator/facility, not one ship [gis-densify-0938: Fleet based at Arkhangelsk seaport — match ARC-PORT-002]",84,2026-09-08
